Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки, град;Шаг нашивки;Плотность нашивки
0,491968163;0,500441718;0,665602041;0,647690641;0,586212905;0,790919299;0,642650854;0,431818585;0,405668326;0,724221377;1;0,656691312;0,437344272
0,658864881;0,389558642;0,295816755;0,844933457;0,349616861;0,494259642;0,32935612;0,223098229;0,738808838;0,775482448;1;0,564159749;0,367600905
0,504202386;0,796749547;0,210086308;0,639822986;0,375182379;0,842703606;0,238742581;0,662341595;0,358410476;0,143220158;1;0,326730245;0,742676431
0,353691185;0,688495829;0,689904477;0,649657866;0,586681204;0,455828772;0,864678614;0,762061705;0,218093507;0,425458128;1;0,576777649;0,551959258
0,380554957;0,340412314;0,512844917;0,752098937;0,631735991;0,308453793;0,693523599;0,71027144;0,533612612;0,570031673;1;0,552969849;0,415690405
0,269033792;0,240545703;0,770415651;0,665831196;0,674132097;0,543446025;0,24487026;0,645932665;0,640301605;0,600792833;1;0,393340027;0,482389378
0,773499751;0,594539291;0,742613066;0,660741008;0,589486548;0,726598374;0,259891866;0,624490946;0,668863184;0,410351069;1;0,578582661;0,672235886
0,394133935;0,364656154;0,742792081;0,542870838;0,991991014;0,674184214;0,528227408;0,845154702;0,502319247;0,663892603;1;0,732358962;0,489703844
0,51293378;0,573121109;0,279483233;0,581933486;0,408794071;0,034515928;0,262445393;0,463409881;0,427357896;0,76664046;1;0,288346656;0,659981577
0,371079385;0,469376577;0,574799583;0,375909041;0,62885518;0,480331814;0,333585308;0,733564677;0,611271643;0,535448314;1;0,431732758;0,681008448
0,298045484;0,477983218;0,375904257;0,82741122;0,891867298;0,599814893;0,639693461;0,514672371;0,641359486;0,185451877;1;0,393836297;0,616618604
0,400455055;0,531638394;0,377911108;0,644342984;0,623436649;0,327025223;0,214004413;0,478060595;0,366734602;0,214246691;1;0,851914197;0,450655268
0,865459609;0,387414185;0,637074714;0,489136911;0,837359192;0,45305472;0,312320074;0,437442615;0,569779335;0,682490367;1;0,679466495;0,765623044
0,092170718;0,56639054;0,635323324;0,693404433;1;0,549663554;0,264168957;0,385820239;0,612607624;0,338558324;1;0,268551646;0,484762063
0,722379182;0,619887359;0,430117569;0,441711083;0,414778612;0,233145646;0,542369542;0,504110125;0,569057466;0,593873631;1;0,755744388;0,433928639
0,199359342;0,545042467;0,5380033;0,295151508;0,168067072;0,260077462;0,340428356;0,334560671;0,240547585;0,612897892;1;0,415787299;0,537954411
0,508326021;0,625716175;0,230123784;1;0,379534237;0,542469641;0,172805707;0,307905106;0,647232567;0,455543608;1;0,490574013;0,532645719
0,573059233;0,33400925;0,665438072;0,58372721;0,576640212;0,708802747;0,374819519;0,71282884;0,347350619;0,575737889;1;0,80501056;0,553565638
0,372456851;0,463035979;0,258383507;0,787970789;0,407952444;0,737060458;0,025629122;0,409335755;0,444699392;0,884564476;1;0,624118817;0,283381724
0,388715696;0,531738444;0,219184992;0,566092474;0,485470694;0,614873865;0,65829922;0,086604071;0,233965834;0,590381804;1;0,632729046;0,583722934
0,959348592;0,413540069;0,250918625;0,370219065;0,25264759;0,623835031;0,321017015;0,163137435;0,366386721;0,463605907;1;0,261277956;0,362839459
0,509772056;0,992653127;0,559149948;0,814164248;0,731660784;0,401324119;0,243730616;0,500637879;0,703688106;0,487449731;1;0,230811326;0,450906346
0,492098106;0,515693064;0,677025989;0,545739828;0,285724033;0,526737839;0,27103576;0,431089602;0,493061791;0,487091333;1;0,882576027;0,38223464
0,104988322;0,481751276;0,396978279;0,174516699;0,816080475;0,500556727;0,638306235;0,287834298;0,355821249;0,672601358;1;0,921435011;0,548206971
0,652054575;0,377248766;0,301254346;0,590188141;0,337734407;0,511689737;0,639991675;0,639087882;0,584946988;0,227156321;1;0,564901995;0,655057538
0,510127702;0,322921025;0,409515234;0,506411196;0,328081208;0,553685084;0,064069832;0,350910231;0,753025326;0,340863332;1;0,711813703;0,572827413
0,739979752;0,952701002;0,371901933;0,366729116;0,696975484;0,350585406;0,267132343;0,330842324;0,583823981;0,885740965;1;0,46801298;0,50306765
0,426650692;0,522373184;0,264931412;0,76059399;0,878305131;0,19113058;0,124245328;0,405938604;0,712406463;0,678754966;1;0,32102533;0,437725964
0,313324325;0,624865499;0,162234031;0,78262995;0,646826798;0,569062768;0,081402585;0,610219924;0,289612605;0,577291737;1;0,440809396;0,366791583
0,265058973;0,697809154;0,69835217;0,76665051;0,518964636;0,512264294;0,168927181;0,295357843;0,428098143;0,696868577;1;0,660504057;0,419458008
0,523346563;0,247702883;0,565466274;0,636722867;0,65282336;0,369196495;0,148261652;0,532878981;0,442283973;0,793551877;1;0,426005137;0,504232831
0,157607518;0,820668698;0,5425403;0,515418439;0,309116612;0,384264216;0,249614462;0,500536973;0,605385162;0,450913676;1;0,534827554;0,630563961
0,420027659;0,461891579;0,154929982;0,699189269;0,409999132;0,463473245;0,474867409;0,300553526;0,106084813;0,657091023;1;0,654879913;0,654751604
0,589930028;0,691140725;0,190508318;0,586353535;0,624827468;0,6153379;0,288013045;0,40161644;0,410579206;0,576722343;1;0,69611888;0,635842561
0,228744449;0,555864799;0,910442237;0,47523465;0,482008397;0,47363597;0,302144055;0,54852653;0,417406776;0,325287175;1;0,626234681;0,380732291
0,44104601;0,18070347;0,490481916;0,563535802;0,414314367;0,487396079;0,915541233;0,441601672;0,500454972;0,912838192;1;0,570962033;0,560558195
0,068823924;0,628171228;0,511334346;0,283116223;0,559345852;0,348901635;0,00478449;0,41259242;0,628328638;0,271605529;1;0,36192692;0,572538124
0,482959943;0,292983543;0,365542614;0,323816773;0,366319662;0,387587888;0,249409451;0,292050469;0,623164755;0,284686491;1;0,248731335;0,809590574
0,663660168;0,293017493;0,265924945;0,374129261;0,747782935;0,047577674;0,583031772;0,202251447;0,306655821;0,328605157;1;0,767324943;0,429562216
0,144365205;0,175004626;0,702798239;0,308724476;0,451976301;0,548462688;0,473219599;0,414038346;0,382878439;0,445924596;1;0,659845745;0,237598206
0,554377317;0,623798548;0,667804395;0,897775878;0,206752803;0,809332979;0,110505298;0,130679974;0,299302641;0,459476992;1;0,533489408;0,574208658
0,826589316;0,672827891;0,478314118;0,465462762;0,313211534;0,441740861;0,349185193;0,725439422;0,244694626;0,597561008;1;0,588301682;0,638852152
0,09911126;0,485301944;0,51246048;0,478757371;0,18004263;0,704465583;0,20650521;0,137144487;0,539331885;0,651463251;1;0,703366413;0,469038071
0,438986455;0,325633717;0,55646681;0,560525756;0,496822929;0,553696786;0,382569181;0,572079464;0,902424364;0,468056873;1;0,492684821;0,668488004
0,781261077;0,716256475;0,736810228;0,502551383;0,764475616;0,794461498;0,343057971;0,591913606;0,538938723;0,645621803;1;0,353945331;0,515705112
0,244506891;0,157753185;0,565941993;0,364339381;0,453870152;0,520172261;0,161737722;0,394408272;0,551900971;0,591251688;1;0,126010548;0,775493068
0,457161561;0,898950485;0,811451808;0,237440108;0,474118541;0,215832396;0,214210762;0,466791346;0,426706587;0,350344134;1;0,507186304;0,47040227
0,578061962;0,376613364;0,422896706;0,579731308;0,368122047;0,656301851;0,514205053;0,529052119;0,840404902;0,415899957;1;0,660011529;0,556133726
0,247446269;0,420246377;0,461602204;0,55450051;0,277220345;0,673888946;0,222761567;0,437995887;0,436870908;0,501692017;1;0,514457432;0,700222721
0,472984203;0,680998579;0,354969868;0,53130749;0,510422164;0,733702607;0,673753864;0,236394335;0,411110579;0,533419666;1;0,472354374;0,602462418
0,704319124;0,747119248;0,105056863;0,745585628;0,321056766;0,779616931;0,518192428;0,524524254;0,206233528;0,324898175;1;0,671080177;0,325951659
0,405170619;0,214142988;0,417808093;0,60418959;0,219576768;0,557265808;0,215708987;0,582049389;0,260339524;0,660396677;1;0,783669741;0,570787034
0,37561428;0,438143465;0,373828348;0,716073633;0,24236126;0,19997572;0,628274134;0,2299505;0,846724191;0,503015077;1;0,548397628;0,434189401
0,905632402;0,370291402;0,554367934;0,41754818;0,582433201;0,592988892;0,102074369;0,255883473;0,367263637;0,226743764;1;0,527370451;0,603606405
0,621148244;0,459848379;0,819612262;0,619012867;0,485250177;0,627442393;0,256594659;0,406293491;0,590003618;0,541193937;1;0,460944369;0,640861831
0,551279322;0,618394865;0,25918863;0,571324192;0,240760063;0,204406074;0,42564265;0,378324171;0,556544108;0,586909402;1;0,312318964;0,420608102
0,627017802;0,077441493;0,021565357;0,678955135;0,237039248;0,399763032;0,032386432;0,712107406;0,511203524;0,478690143;1;0,295793437;0,401555497
0,588062296;0,478362971;0,690934684;0,40614989;0,443181606;0,509966775;0,687354216;0,46130127;0,473383738;0,744429147;1;0,263082819;0,391690719
0,280648682;0,325523174;0,192843574;0,664443472;0,23330165;0,860696226;0,156485592;0,628885013;0,664713832;0,59265994;1;0,413692348;0,263851416
0,442270998;0,68819744;0,252836487;0,402122051;0,471410227;0,633380592;0,568542288;0,404590126;0,591379317;0,651855786;1;0,455954662;0,54398999
0,619408695;0,325491412;0,651714403;0,328327781;0,258028509;0,818121291;0,550172916;0,289700213;0,50977718;0,927989768;1;0,729685106;0,692862855
0,810736972;0,300474045;0,395934711;0,458224613;0,886692488;0,445053533;0,406775039;0,292944941;0,748521442;0,819434051;1;0,542887672;0,500180045
0,07981318;0,446520149;0,18313618;0,469893642;0,686011596;0,67136151;0,29919781;0,420340482;0,566043082;0,070435982;1;0,603302145;0,549726633
0,209433288;0,476375735;0,704893838;0,669816026;0,402114366;0,34805986;0,663069743;0,109730469;0,540429115;0,371627737;1;0,522946562;0,647242538
0,605703919;0,25692121;0,504101704;0,611169163;0,073280284;0,544948417;0,097083803;0,106075746;0,45331098;0,455824329;1;0,635847306;0,392417617
0,435653874;0,344781449;0,456619232;0,728888056;0,7694043;0,527202346;0,554974487;0,681926054;0,496114067;0,370605036;1;0,416046602;0,624417424
0,145699156;0,416982788;0,665930911;0,574003141;0,014010928;0,846761366;0,216829146;0,311400859;0,549602381;0,366522367;1;0,5190045;0,275004052
1;0,544208708;0,667367168;0,411690648;0,572990636;0,763688464;0,664467478;0,571928089;0,239492022;0,392379476;1;0,50978711;0,709922404
0,695786856;0,450596563;0,303155492;0,087087756;0,639524015;0,1326618;0,140867374;0,773135989;0,432131121;0,209252099;1;0,559196678;0,338743536
0,5428288;0,445513719;0,530068127;0,019283596;0,509995229;0,527049372;0,12011321;0,449634772;0,995114206;0,09093938;1;0,42359278;0,784351272
0,239050414;0,782323459;0,316518378;0,351158164;0,359988137;0,923733686;0,260112265;0,544510586;0,221189035;0,212367221;1;0,343962839;0,542562721
0,217281359;0,302897596;0,517861867;0,29774016;0,206596559;0,768104719;0,377938072;0,883486573;0,480281959;0,785666162;1;0,252732038;0,394671088
0,226475941;0,680292678;0,679666419;0,494149284;0,640570841;0,537796794;0,267392312;0,577437807;0,323871184;0,565383773;1;0,632324528;0,736318813
0,597539649;0,399667098;0,214915471;0,286286015;0,556127901;0,350998608;0,34918773;0,33013338;0,156004491;0,617539586;1;0,342038081;0,490487309
0,395766186;0,613008684;0,473639821;0,398230029;0,551085211;0,330729011;0,356476655;0,569824315;0,403378528;0,586331802;1;0,558322745;0,531109008
0,525507347;0,36587394;0,081351969;0,059780357;0,400177104;0,558952767;0,819884719;0,925773282;0,584683967;0,902340284;1;0,715441418;0,392446275
0,275570907;0,470954025;0,552082351;0,63605468;0,590132489;0,069889007;0,214980115;0,42572073;0,454781147;0,445855174;1;0,401457653;0,738887409
0,741903986;0,674715701;0,46767396;0,441403628;0,722585155;0,217785945;0,554969947;0,838866539;0,269121795;0,720977388;1;0,83137587;0,536568873
0,871066551;0,470143336;0,084886071;0,74867485;0,45754673;0,676506418;0,472313579;0,447281524;0,408626086;0,431760706;1;0,202120196;0,45146829
0,748959697;0,466375405;0,525925272;0,293257886;0,589611189;0,558196481;0,692890128;0,674890766;0,782568154;0,866413503;1;0,360666835;0,678200202
0,442432502;0,729699191;0,553784499;0,794957736;0,658701525;0,84391562;0,55026337;0,486100649;0,449821577;0,489875457;1;0,333398005;0,463001101
0,519667354;0,524518411;0,419230772;0,234603113;0,736127942;0,205347565;0,314551586;0,731189124;0,392330777;0,563125168;1;0,54641361;0,669837518
0,657848046;0,835917749;0,146535938;0,221363973;0,732357138;0,37375635;0,375189575;0,318215464;0,465831141;0,487547649;1;0,464046003;0,446313488
0,566244645;0,722941512;0,447194742;0,733243764;0,69609878;0,704571767;0,293839785;0,409848498;0,456232219;0,465645768;1;0,536291359;0,609436161
0,799700053;0,56596064;0,319428828;0,621009716;0,572184354;0,721541514;0,210754707;0,409141521;0,413068831;0,333670113;1;0,565027438;0,703698756
0,587762646;0,284739593;0,582309974;0,514481118;0,748026641;0,543330718;0,111415724;0,446623917;0,46904158;0,27282422;1;0,786991931;0,280281137
0,114505021;0,685086718;0,350349186;0,935331708;0,768967662;0,700029735;0,602441553;0,307708983;0,771435553;0,113701496;1;0,549009079;0,520171177
0,835302711;0,084645458;0,258951405;0,696283506;0,683441014;0,262950685;0,410608694;0,710454791;0,701614741;0,233151738;1;0,442392421;0,532850199
0,336348174;0,512099616;0,506831497;0,500043978;0,408309484;0,515363905;0,085822956;0,381561019;0,833120049;0,729492425;1;0,526198962;0,554170105
0,485687794;0,665746424;0,715940553;0,579598772;0,634181208;0,374192101;0,602308604;0,235726214;0,457889177;0,31908788;1;0,422255405;0,641819628
0,311102575;0,467205346;0,553742937;0,56542946;0,575382191;0,231131472;0,066356799;0,466381537;0,291686948;0,041769718;1;0,480978731;0,675627371
0,158876344;0,661268874;0,18574664;0,136731206;0,484383257;0,346032265;0,272779745;0,397573756;0,640505183;0,797064635;1;0,624215254;0,511450043
0,391833351;0,640688702;0,611049021;0,443248064;0,474267829;0,565874381;0,285725072;0,378541542;0,327622145;0,277847925;1;0,239011882;0,502170842
0,573549554;0,49509609;0,62604966;0,645567917;0,204901779;0,141586051;0,582213169;0,37171072;0,702783029;0,528834189;1;0,410524006;0,537814029
0,497382182;0,56069748;0,224653853;0,425697807;0,229756979;0,538059909;0,588341366;0,31145951;0,573468448;0,662173191;1;0,44097994;0,819938206
0,27597072;0,5547329;0,060749486;0,727359659;0,637921643;0,849158764;0,019717582;0,567354365;0,346278236;0,501269374;1;0,490828755;0,572284288
0,058661468;0,359520524;0,456003969;0,475846253;0,415400276;0,439636016;0,201338927;0,595198471;0,161214947;0,423009059;1;0,452315396;0,544201517
0,413870042;0,343074787;0,475200162;0,686208546;0,482047176;0,192081891;0,263598337;0,507363437;0,602578534;0,401222119;1;0,511261759;0,283509241
0,636709198;0,522811684;0,07746335;0,368896621;0,225515397;0,378866228;0,391518586;0,373079042;0,682369065;0,417952664;1;0,503967196;0,517494588
0,472294765;0,4785105;0,153485718;0,314367025;0,344964497;0,284314256;0,11816234;0,627980545;0,407173097;0,949864898;1;0,531877082;0,43693785
0,397774053;0,474354981;0,361126892;0,376877042;0,526630571;0,6552631;0,609436175;0,564319648;0,547603245;0,205068701;1;0,934617149;0,626217108
0,734710427;0,666517015;0,739437783;0,740166879;0,315937377;0,644674852;0,538810036;0,501557341;0,577279362;0,810386638;1;0,586239569;0,597309806
0,736849486;0,674004407;0,731252465;0,651813902;0,539993784;0,478154531;0,133304941;0,675497651;0,131735687;0,542515979;1;0,230232062;0,218033134
0,913681714;0,677505887;0,14494807;0,54067365;0,359998186;0,42704572;0,495412579;0,1435546;0,267399799;0,653759705;1;0,731738804;0,613902559
0,042341658;0,458767989;0,204806714;0,553894618;0,559194883;0,999161942;0,118658512;0,6769741;0,46494912;0,577343124;1;0,576385546;0,365309417
0,513134344;0,559301183;0,778295401;0,336373271;0,39782349;0,518213013;0,325788786;0,337394922;0,621901018;0,434348575;1;0,498223101;0,591759414
0,567570841;0,570241943;0,170686459;0,694234787;0,431713516;0,610007175;0,565453529;0,778060568;0,586571783;0,337113813;1;0,829098283;0,436069555
0,474041266;0,649232872;0,601964531;0,251621823;0,874612014;0,228267757;0,423721706;0,386266962;0,52038447;0,531700482;1;0;0,542801964
0,450012006;0,543737257;0,246448802;0;0,281763949;0,512788283;0,061725691;0,615171787;0,228677497;0,063979706;1;0,628921503;0,746263783
0,456147418;0,602723644;0,04330448;0,296124602;0,370427012;0,60881447;0,538998814;0,122773865;0,284777488;0,609910038;1;0,454379183;0,470886111
0,366300136;0,460538256;0,651153176;0,613859755;0,682589591;0,465674693;0,26451673;0,541213225;0,686303296;0,469784314;1;0,607381978;0,450885513
0,447069128;0,516661441;0,197488102;0,451748154;0,360411434;0,578409056;0,49528677;0,312193788;0,536639544;0,46717218;1;0,37743813;0,44582274
0,32011559;0,306522826;0,583277833;0,755926251;0,619113695;0,592120619;0,489975347;0,642121839;0,548016677;0,886518185;1;0,601377493;0,642762815
0,978244886;0,423659867;0,768033303;0,777326721;0,593871223;0,616618662;0,494216162;0,456652169;0,390845531;0,569018285;1;0,108624792;0,86205173
0,388082789;0,093683233;0,353321452;0,515870734;0,594585715;0,3349416;0,608505629;0,442364858;0,554476603;0,189021835;1;0,33640998;0,650869665
0,370456285;0,188813454;0,65438248;0,376283422;0,694251325;0,396582435;0,342874772;0,605710973;0,691805357;0,555775586;1;0,413926997;0,42265681
0,595383718;0,491690002;0,516162334;0,130714665;0,438299962;0,472982759;0,377478056;0,445639409;0,708980065;0,436803404;1;0,504549226;0,723066875
0,510106528;0,627616949;0,046896569;0,570335732;0,511023751;0,817311497;0,307356636;0,576137893;0,247069939;0,456889783;1;0,612940714;0,431836644
0,258455057;0,170679873;0,495982614;0,470568922;0,576123842;0,477261937;0,229392101;0,469253041;0,427076756;0,691557708;1;0,623941535;0,443388119
0,773641796;0,298362637;0,387172834;0,423450031;0,374409691;0,677889597;0,772611284;0,660072606;0,829029218;0,711604776;1;0,288034545;0,391571337
0,588776957;0,478195002;0,368089955;0,875364752;0,580577657;0,470917479;0,553338843;0,358304823;0,843342926;0,452463693;1;0,455161563;0,565383104
0,59843018;0,428301161;0,393333836;0,488484923;0,101891641;0,257538027;0,050897374;0,380993905;0,517791666;0,296239818;1;0,381621123;0,741503548
0,410120369;0,45356727;0,325544141;0,42295268;0,322724724;0,502077454;0,029472262;0,366510188;0,500966823;0,615491382;1;0,380502198;0,535670444
0,550238919;0,357618015;0,530872145;0,483250204;0,63780995;0,356824445;0,125780175;0,656403022;0,751055892;0,87545603;1;0,6721974;0,61930667
0,589142961;0,381133499;0,245465724;0,241777319;0,488878259;0,217659568;0,217878924;0,19667036;0,105892224;0,353408632;1;0,448217194;0,516761157
0,512761712;0,326836758;0,519697572;0,441193456;0,399763559;0,685466073;0,115051914;0,493731096;0,314886045;0,422834344;1;0,671293659;0,466250817
0,501526302;0,302308118;0,292047227;0,891857393;0,517704874;0,653566062;0,296869992;0,230990647;0,888063511;0,816342018;1;0,615118135;0,420722614
0,263376866;0,661622492;0,06563857;0,331956975;0,527019261;0,694973751;0,316096804;0,569549918;0,70469313;0,753361798;1;0,587041388;0,652870803
0,359950462;0,378127221;0,721965247;0,305836397;0,655804028;0,372041665;0,227940333;0,784298914;0,614195585;0,602420742;1;0,380169387;0,540327825
0,77469282;0,561240588;0,480241996;0,621637445;0,509634449;0,5249108;0,745632713;0,638129043;0,533763966;0,782376318;1;0,440296829;0,373449095
0,308516446;0,304682565;0,389558266;0,560445609;0,376662064;0,570906873;0,076846283;0,299636351;0,472848023;0,402324833;1;0,720265384;0,688565089
0,464787011;0,343121682;0,340807614;0,483948545;0,185662268;0,683289804;0,551877805;0,307019865;0,663849281;0,382405668;1;0,27200183;0,380851994
0,509973227;0,410699438;0,485398127;0,059827594;0,320746912;0,998208979;0,667998635;0,695465193;0,78092402;0,81177544;1;0,528790514;0,269513046
0,450735805;0,554419316;0,242623368;0,648676173;0,722459316;0,769687213;0,634798546;0,594081662;0,354573087;0,837539329;1;0,538389597;0,396597703
0,4861123;0,601148178;0,742019043;0,537655142;0,190237541;0,785629048;0,750268838;0,631303763;0,813635211;0,54602497;1;0,436173594;0,557741749
0,619271622;0,331934233;0,452080779;0,874984084;0,416705345;0,690033967;0,864283415;0,292573875;0,765155563;0,518336472;1;0,489342115;0,365094861
0,733001093;0,705126635;0,508074822;0,482788881;0,470951214;0,384405501;0,028522654;0,349252859;0,72913178;0,510024617;1;0,489971273;0,328827637
0,446549522;0,463179767;0,456682682;0,315849132;0,393844515;0,24647687;0,31520019;0,521141635;0,527441136;0,598911624;1;0,44802319;0,872840649
0,649995456;0,310809101;0,481006904;0,324373789;0,815219816;0,465245083;0,792282489;0,724064963;0,721711588;0,631147031;1;0,40750181;0,42697075
0,363454027;0,429589298;0,610802637;0,789441616;0,571064756;0,551263975;0,218041926;0,454471466;0,431250637;0,498851297;1;0,327110212;0,357372275
0,340207043;0,27853534;0,486290146;0,655628871;0,631988394;0,69561548;0,348503047;0,616724053;0,365409804;0,612528361;1;0,355862959;0,602200096
0,094735402;0,581727676;0,303019929;0,832287619;0,351054883;0,39815407;0,718641043;0,580946593;0,865404436;0,402597101;1;0,524434533;0,573840072
0,858856659;0,357759685;0,520761274;0,594407557;0,637977751;0,425800029;0,45247679;0,305781826;0,281990008;0,363937785;1;0,36195831;0,665384305
0,556675107;0,563101933;0,4615995;0,718860438;0,513576392;0,577734098;0,071527158;0,418654442;0,466232797;0,527080185;1;0,25199345;0,366030312
0,548946907;0,436777473;0,241604333;0,489909438;0,388052812;0,480726812;0,597118379;0,627762656;0,138637464;0,38160711;1;0,450676595;0,548206882
0,542660703;0,541083896;0,664491436;0,559812182;0,288676284;0,398309845;0,363649195;0,169305896;0,396811725;0,608299287;1;0,449736327;0,622627535
0,416334902;0,35688175;0,241820638;0,136863513;0,315218755;0,516537709;0,137112557;0,842267881;0,632907917;0,518299784;1;0,385533357;0,769282463
0,583101333;0,602328236;0,640167151;0,549641824;0,370513656;0,690692632;0,218488176;0,934933466;0,553149463;0,32047605;1;0,725835343;0,478419916
0,338737007;0,604927677;0,535403032;0,339314096;0,589227721;0,587906899;0,40286737;0,7615068;0,473368564;0,475035519;1;0,657570245;0,68067065
0,425783868;0,604699531;0,183075261;0,467564115;0,470196014;0,545738587;0,42188173;0,700368027;0,493867779;0,511725024;1;0,551503508;0,492534603
0,255460238;0,881286833;0,515074766;0,49036387;0,713817344;0,845738643;0,562840075;0,686598272;0,484994528;0,465171199;1;0,208260342;0,663715679
0,644338609;0,559611834;0,057861593;0,291019584;0,67422894;0,808695892;0,511060371;0,429461378;0,557393861;0,641622286;1;0,685608823;0,633927325
0,538154282;0,51203605;0,453606521;0,535911213;0,217275775;0,605528637;0,45038522;0,50330514;0,448617094;0,21122748;1;0,407049156;0,534259654
0,088256212;0,595072804;0,652288214;0,302174773;0,590718145;0,684246241;0,424024888;0,459861057;0,361212858;0,475343786;1;0,370652922;0,591176003
0,219019547;0,681436792;0,035239057;0,368218163;0,334949216;0,424824437;0,706132121;0,6280585;0,873348317;0,651856784;1;0,804995079;0,800404977
0,780139674;0,614478377;0,478470182;0,425326495;0,341536345;0,344289308;0,770562104;0,405327316;0,396399497;0,429676497;1;0,610875452;0,557247003
0,807748859;0,549549129;0,582702738;0,471576582;0,58139001;0,850546861;0,411043607;0,60190861;0,948516253;0,232507633;1;0,678601887;0,495003347
0,536894364;0,265863869;0,340703404;0,850550284;0,838161214;0,846428479;0,189806526;0,457596852;0,360605092;0,716828216;1;0,475146589;0,412138862
0,313362526;0,512299849;0,494914113;0,911030885;0,485134382;0,308150479;0,614414039;0,866794872;0,467933861;0,332015156;1;0,56882488;0,643596764
0,62230014;0,340485882;0,323555492;0,537762468;0,822760835;0,411048485;0,27087645;0,651093268;0,28856305;0,655145808;1;0,832830527;0,46118302
0,294505036;0,552032009;0,400210105;0,527338968;0,557762131;0,455558505;0,645438565;0,508709373;0,516404444;0,41976864;1;0,260751714;0,31898153
0,54595647;0,54512794;0,371691008;0,287738623;0,210586534;0,932790192;0,241269818;0,19237478;0,481342879;0,367022713;1;0,566631776;0,377696668
0,582115046;0,77715449;0,02117248;0,332206877;0,423751078;0,706421445;0,199305869;0,508405011;0,821604208;0,792489421;1;0,501723749;0,620776946
0,687415585;0,368016856;0,462349894;0,702568856;0,747304842;0,326462554;0,142440841;0,187991831;0,440237565;0,7860225;1;0,638718734;0,458884493
0,536953097;0,403910744;0,315923979;0,512843124;0,242312984;0,323213541;0,317110162;0,503649667;0,386165374;0,644854586;1;0,490619984;0,558246004
0,514561779;0,709400967;0,361919055;0,292640992;0,412123148;0,430276166;0,367184443;0,417692779;0,467940806;0,842513742;1;0,554144424;0,304313912
0,448186285;0,391147953;0,488706859;0,433506611;0,51781307;0,46445993;0,59257362;0,724326407;0,924680408;0,248403118;1;0,410002319;0,448587721
0,795275335;0,053988078;0,416635266;0,433140326;0,401754782;0,319892051;0,371190781;0,138900439;0,428998214;0,518198681;1;0,567725449;0,603156556
0,809410664;0,468925973;0,199889154;0,431190723;0,450411747;0,777356745;0,1659393;0,88397087;0,594786395;0,6186178;1;0,350951058;0,2291717
0,714888078;0,477987351;0,481733075;0,456474228;0,415249098;0,807585777;0,370258933;0,516735456;0,598824255;0,322024534;1;0,760382062;0,754201672
0,34576516;0,774336348;0,108385435;0,532674462;0,519754102;0,512568668;0,551253652;0,329521866;0,291729949;0,761313499;1;0,378723923;0,595727835
0,515948543;0,722073522;0,240413928;0,618069987;0,3075475;0,441572978;0,322119786;0,606201265;0,338133772;0,420071958;1;0,509712873;0,384805896
0,216718131;0,673080418;0,464766254;0,311002156;0,749044153;0,339816574;0,59963812;0,360952975;0,618441259;0,688199344;1;0,198138636;0,619835329
0,684579954;0,473273517;0,280554671;0,476460393;0,594757824;0,430979742;0,306524566;0,38779908;0,586967388;0,527831233;1;0,614137681;0,536329341
0,301037595;0,491187412;0,324685372;0,472700619;0,709739173;0,574888148;0,208148948;0,568867751;0,43662631;0,810030919;1;0,176511508;0,268982169
0,671646041;0,596575946;0,147615439;0,599620056;0,33704831;0,505053743;0,19732343;0,269668593;0,545144649;0,54518837;1;0,430361218;0,437763623
0,346686188;0,666813662;0,868449358;0,285155859;0,240783958;0,47232892;0,304904812;0,486357211;0,993300624;0,952645407;1;0,500492323;0,390483763
0,657034112;0,449215588;0,670737635;0,290570076;0,58563354;0,838840593;0,032563966;0,350300218;0,54063895;0,62631125;1;0,6039041;0,504044626
0,264258497;0,739860978;0,616273667;0,928107543;0,585396817;0,473951801;0,016389857;0,577762082;0,277072972;0,698422806;1;0,351535296;0,85741744
0,670953083;0,248445333;0,233265285;0,378361554;0,548894677;0,319648001;0,064731328;0,504739085;0,708937504;0,260964271;1;0,554826699;0,572888101
0,722423021;0,48133835;0,49557217;0,418066195;0,220099668;0,596546953;0,104265022;0,611868375;0,345944752;0,664133081;1;0,582465083;0,47459159
0,369854117;0,388945281;0,334900142;0,405709017;0,48649941;0,171526045;0,043106418;0,793648511;0,280585036;0,079848051;1;0,558294093;0,604569218
0,230522647;0,610715199;0,509191678;0,449227641;0,405565392;0,445666685;0,476134708;0,857369708;0,516488315;0,571298719;1;0,365896286;0,554394756
0,473943671;0,23438453;0,603275389;0,75112275;0,442213391;0,650847896;0,619049998;0,457785697;0,485928375;0,824668525;1;0,379912226;0,421719277
0,670995718;0,345142021;0,411812704;0,505103565;0,77129394;0,630991945;0,486358657;0,660448654;0,495476181;0,299624418;1;0,58558004;0,336984497
0,463908362;0,572881599;0,565962039;0,728928451;0,428655116;0,457093435;0,049973199;0,131142427;0,754352642;0,562334123;1;0,635202778;0,561885569
0,361662433;0,444479515;0,55278103;0,337550293;0,33390813;0,703457602;0,161609267;0,475146539;0,463042839;0,207613138;1;0,660014327;0,336176556
